Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83676;18/12/1988;1200;0;;21;;;;;;
83676;19/12/1988;0000;;31.8;;8.1;7.1;26.86;64.5;4.3;
83676;19/12/1988;1200;0;;22.7;;;;;;
83676;20/12/1988;0000;;32.2;;5.1;6.2;26.32;71.75;4.233333;
83676;20/12/1988;1200;0;;23;;;;;;
83676;21/12/1988;0000;;27.2;;1.9;6.4;21.8;92.75;5.733333;
83676;21/12/1988;1200;3.6;;18.9;;;;;;
83676;22/12/1988;0000;;28.1;;3.8;4.2;23.18;78.5;4.566667;
83676;22/12/1988;1200;35.9;;18.9;;;;;;
83676;23/12/1988;0000;;28.2;;0.8;4.1;22.64;84.5;3.666667;
83676;23/12/1988;1200;0;;20;;;;;;
83676;24/12/1988;0000;;26;;0.8;1.8;22.7;81.75;2.9;
83676;24/12/1988;1200;13.2;;20.1;;;;;;
83676;25/12/1988;0000;;23;;0;3.6;21.22;96.75;2.9;
83676;25/12/1988;1200;3.8;;20;;;;;;
83676;26/12/1988;0000;;25;;0.2;0.7;21.76;97;4.3;
83676;26/12/1988;1200;49.1;;18.4;;;;;;
83676;27/12/1988;0000;;30.6;;9.2;1.8;25.06;78.25;2.866667;
83676;27/12/1988;1200;3.2;;19.2;;;;;;
83676;28/12/1988;0000;;29;;2.9;5.5;25.28;82.25;2.3;
83676;28/12/1988;1200;0;;21.8;;;;;;
83676;29/12/1988;0000;;32.2;;10.5;2.9;26.98;67.75;2.533333;
83676;29/12/1988;1200;2.5;;21.8;;;;;;
83676;30/12/1988;0000;;32.4;;5.4;7.7;23.72;81;3.566667;
83676;30/12/1988;1200;0;;20.3;;;;;;
83676;31/12/1988;0000;;28.2;;2.7;5.9;24.06;79.75;2.766667;
83676;31/12/1988;1200;5.6;;19.8;;;;;;
83676;01/01/1989;0000;;26.5;;4.1;5.2;23.86;77;2.466667;
83676;01/01/1989;1200;0;;20.8;;;;;;
83676;02/01/1989;0000;;29.9;;4.4;5.4;24.02;80.5;1.933333;
83676;02/01/1989;1200;0;;20.5;;;;;;
83676;03/01/1989;0000;;23.7;;0.1;6.3;21.5;92.5;3.433333;
83676;03/01/1989;1200;1;;20;;;;;;
83676;04/01/1989;0000;;22.7;;0;2.3;19.78;95.75;4.033333;
83676;04/01/1989;1200;14;;18.5;;;;;;
83676;05/01/1989;0000;;25;;0.4;1.2;21.3;95.5;3.333333;
83676;05/01/1989;1200;93.5;;18.5;;;;;;
83676;06/01/1989;0000;;27.6;;3.1;1.6;22.6;87.75;4.033333;
83676;06/01/1989;1200;38.6;;20.6;;;;;;
83676;07/01/1989;0000;;30.1;;9.3;2.7;24.08;79;4.2;
83676;07/01/1989;1200;10.3;;20.6;;;;;;
83676;08/01/1989;0000;;28.7;;6.4;4.7;24.56;78.5;5.4;
83676;08/01/1989;1200;0;;21;;;;;;
83676;09/01/1989;0000;;27.3;;2.2;4.3;22.54;83.25;4.5;
83676;09/01/1989;1200;4.8;;19.9;;;;;;
83676;10/01/1989;0000;;29.1;;2.7;2.5;23.36;79.75;2.866667;
83676;10/01/1989;1200;5.3;;20.2;;;;;;
83676;11/01/1989;0000;;28.1;;3.1;2.9;22.54;82.5;1.4;
83676;11/01/1989;1200;2.1;;20;;;;;;
83676;12/01/1989;0000;;28;;3.7;3.3;23.58;79;2.666667;
83676;12/01/1989;1200;0.2;;19.9;;;;;;
83676;13/01/1989;0000;;26.3;;0.9;5.2;23.3;80;1.866667;
83676;13/01/1989;1200;0;;20;;;;;;
83676;14/01/1989;0000;;28;;1.5;3.7;24.3;77;2.7;
83676;14/01/1989;1200;0;;20.8;;;;;;
83676;15/01/1989;0000;;27;;2.7;3.2;21.28;92.75;3.3;
83676;15/01/1989;1200;14.7;;19;;;;;;
83676;16/01/1989;0000;;29.1;;7.6;3.1;23.94;81.5;3.266667;
83676;16/01/1989;1200;25.2;;19.2;;;;;;
83676;17/01/1989;0000;;28;;1.7;4.7;23.44;86.5;2.4;
83676;17/01/1989;1200;0;;20.9;;;;;;
83676;18/01/1989;0000;;28.7;;5;2.5;24.26;76;2.266667;
83676;18/01/1989;1200;0.2;;21.1;;;;;;
83676;19/01/1989;0000;;31.3;;11.3;3.3;26.18;68;3.566667;
83676;19/01/1989;1200;0.4;;20.8;;;;;;
83676;20/01/1989;0000;;32.3;;10.2;5.9;24.82;76.25;4.466667;
83676;20/01/1989;1200;0;;21;;;;;;
83676;21/01/1989;0000;;31.1;;9.2;5.1;23.56;81.75;3.566667;
83676;21/01/1989;1200;9.2;;19.8;;;;;;
83676;22/01/1989;0000;;32;;6.8;3.9;25.08;72;3.866667;
83676;22/01/1989;1200;24.1;;20.4;;;;;;
83676;23/01/1989;0000;;29.5;;3.2;5.6;23.84;84.25;2.766667;
83676;23/01/1989;1200;32.5;;18.7;;;;;;
83676;24/01/1989;0000;;31.4;;8.9;3.9;23.74;73.25;4.6;
83676;24/01/1989;1200;0.4;;20.5;;;;;;
83676;25/01/1989;0000;;31.6;;3;5.5;25.56;66.75;2.966667;
83676;25/01/1989;1200;0;;20.8;;;;;;
83676;26/01/1989;0000;;32.7;;9.3;5.4;27.04;61.25;3.466667;
83676;26/01/1989;1200;0;;22.4;;;;;;
83676;27/01/1989;0000;;33;;9.4;6.7;27.46;60.25;2.866667;
83676;27/01/1989;1200;2.2;;22;;;;;;
83676;28/01/1989;0000;;31.8;;11.2;5.5;25.58;65.25;3.266667;
83676;28/01/1989;1200;46.7;;18.2;;;;;;
83676;29/01/1989;0000;;30.2;;7.2;6.5;24.82;78;2.1;
83676;29/01/1989;1200;1.1;;21.6;;;;;;
83676;30/01/1989;0000;;33.1;;10.2;3.7;27.22;62.25;2.866667;
83676;30/01/1989;1200;0;;21.3;;;;;;
83676;31/01/1989;0000;;32;;9.6;7.2;26.3;68;2.133333;
83676;31/01/1989;1200;0;;21.9;;;;;;
83676;01/02/1989;0000;;33.4;;9.7;;27.34;64;2.366667;
83676;01/02/1989;1200;0;;22;;;;;;
83676;02/02/1989;0000;;32.4;;7.4;9.3;24.26;77.25;2.866667;
83676;02/02/1989;1200;0;;21.1;;;;;;
83676;03/02/1989;0000;;23;;4.8;6.5;20.14;93.5;4.966667;
83676;03/02/1989;1200;9.1;;18.4;;;;;;
83676;04/02/1989;0000;;25.4;;2;1.8;22.02;89;2.9;
83676;04/02/1989;1200;41;;19.6;;;;;;
83676;05/02/1989;0000;;27;;3;2.7;23.42;78;2.466667;
83676;05/02/1989;1200;0.1;;19.9;;;;;;
83676;06/02/1989;0000;;28.4;;6.3;3.5;23.64;78.75;1.966667;
83676;06/02/1989;1200;0;;20.4;;;;;;
83676;07/02/1989;0000;;30;;7.1;3.2;24.2;75.5;2.4;
83676;07/02/1989;1200;0;;19.8;;;;;;
83676;08/02/1989;0000;;27;;1.4;4.1;22.7;95.5;2.066667;
83676;08/02/1989;1200;45.8;;19.9;;;;;;
83676;09/02/1989;0000;;27;;1.9;1.4;22.04;92;2.4;
83676;09/02/1989;1200;22.8;;20;;;;;;
83676;10/02/1989;0000;;22.8;;0;1.5;20.48;97.75;2.7;
83676;10/02/1989;1200;24.3;;19;;;;;;
83676;11/02/1989;0000;;27.9;;4;0.2;22.26;92.25;2.9;
83676;11/02/1989;1200;37.4;;19.8;;;;;;
83676;12/02/1989;0000;;27;;5.5;2.6;22.08;92.75;2.5;
83676;12/02/1989;1200;33.4;;18.6;;;;;;
83676;13/02/1989;0000;;29.2;;8.3;2.2;23.56;85;2.366667;
83676;13/02/1989;1200;2.9;;20.2;;;;;;
83676;14/02/1989;0000;;29.8;;7.2;3.3;24.64;76.25;3.066667;
83676;14/02/1989;1200;15.6;;20.8;;;;;;
83676;15/02/1989;0000;;25.4;;0.7;3.9;22.4;88.5;2.966667;
83676;15/02/1989;1200;13.8;;20;;;;;;
83676;16/02/1989;0000;;30.4;;9;1.3;24.68;75.75;2.4;
83676;16/02/1989;1200;14.3;;20;;;;;;
83676;17/02/1989;0000;;29.8;;4.3;3.6;20.82;82.5;2.166667;
83676;17/02/1989;1200;7.5;;1.9;;;;;;
83676;18/02/1989;0000;;30.2;;7.1;3.2;24.56;70.75;2.466667;
83676;18/02/1989;1200;13.4;;19;;;;;;
83676;19/02/1989;0000;;31;;8.6;5.2;25.52;76.75;2.366667;
83676;19/02/1989;1200;0;;21;;;;;;
83676;20/02/1989;0000;;30.5;;11.5;4.3;21.64;70.25;2.5;
83676;20/02/1989;1200;5.3;;1.9;;;;;;
83676;21/02/1989;0000;;29.4;;9.9;5.1;24.32;66.75;2.366667;
83676;21/02/1989;1200;4.3;;19;;;;;;
83676;22/02/1989;0000;;29.6;;7.8;5.8;22.52;83.75;2.8;
83676;22/02/1989;1200;0;;19;;;;;;
83676;23/02/1989;0000;;28;;4.7;3.7;22.56;88.5;1.7;
83676;23/02/1989;1200;16.1;;19;;;;;;
83676;24/02/1989;0000;;28.4;;;2.8;23.08;89.5;3.1;
83676;24/02/1989;1200;10.6;;19.8;;;;;;
83676;25/02/1989;0000;;26.6;;2.3;3.8;21.76;91.75;1.8;
83676;25/02/1989;1200;0;;18.8;;;;;;
83676;26/02/1989;0000;;29;;5.3;2.4;23.48;77;1.9;
83676;26/02/1989;1200;0;;19.4;;;;;;
83676;27/02/1989;0000;;31.2;;9.3;4.3;24.08;70.25;2.2;
83676;27/02/1989;1200;0;;19;;;;;;
83676;28/02/1989;0000;;31;;7.6;5.9;24.08;76.75;3;
83676;28/02/1989;1200;2.3;;20.8;;;;;;
83676;01/03/1989;0000;;30.4;;10.9;5.3;24.44;68.5;2.066667;
83676;01/03/1989;1200;0;;19;;;;;;
83676;02/03/1989;0000;;28.4;;6.4;5.7;22.56;78.25;2.633333;
83676;02/03/1989;1200;4.6;;19;;;;;;
83676;03/03/1989;0000;;28.4;;8;2.5;23.26;77;2.666667;
83676;03/03/1989;1200;0;;19.3;;;;;;
83676;04/03/1989;0000;;30;;11.3;4.5;24.82;67.5;2.166667;
83676;04/03/1989;1200;0;;20;;;;;;
83676;05/03/1989;0000;;28.6;;7.7;5.6;23.08;88.5;2.633333;
83676;05/03/1989;1200;0;;19;;;;;;
83676;06/03/1989;0000;;29.9;;9.1;3.7;23.34;77;1.833333;
83676;06/03/1989;1200;1.2;;19;;;;;;
83676;07/03/1989;0000;;28.8;;11.1;4.7;23.52;74.25;2.8;
83676;07/03/1989;1200;1.2;;18.2;;;;;;
83676;08/03/1989;0000;;28.4;;11.2;7.2;22.88;74;3.166667;
83676;08/03/1989;1200;0;;17.8;;;;;;
83676;09/03/1989;0000;;28.4;;11.1;6.2;22.58;74.75;3.066667;
83676;09/03/1989;1200;0;;17.7;;;;;;
83676;10/03/1989;0000;;28.6;;11;6.9;22.48;65.25;2.766667;
83676;10/03/1989;1200;0;;17.4;;;;;;
83676;11/03/1989;0000;;29.4;;9.3;8.5;22.4;73.75;1.8;
83676;11/03/1989;1200;0;;16.2;;;;;;
83676;12/03/1989;0000;;30.4;;8.1;7.9;23.64;60.25;3.05;
83676;12/03/1989;1200;0;;17.6;;;;;;
83676;13/03/1989;0000;;27.4;;0.3;8.3;23.26;79;3.033333;
83676;13/03/1989;1200;0;;21.4;;;;;;
83676;14/03/1989;0000;;27.2;;0.9;2.5;22.76;91.25;2.733333;
83676;14/03/1989;1200;1;;20.9;;;;;;
83676;15/03/1989;0000;;25.1;;0.9;1.3;22.9;89.25;4.733333;
83676;15/03/1989;1200;15.2;;20.8;;;;;;
83676;16/03/1989;0000;;28.8;;4.3;1.5;24.02;79.75;2.733333;
83676;16/03/1989;1200;7.8;;20.1;;;;;;
83676;17/03/1989;0000;;28.5;;2.1;2.7;23.92;87.5;3.566667;
83676;17/03/1989;1200;0;;21.9;;;;;;
83676;18/03/1989;0000;;32.2;;10.7;3.2;26.32;63.5;2.4;
83676;18/03/1989;1200;14.6;;21;;;;;;
83676;19/03/1989;0000;;30.8;;7.8;5.6;23.92;78.5;2.7;
83676;19/03/1989;1200;0;;20.5;;;;;;
83676;20/03/1989;0000;;28.6;;5.3;3.7;23.22;80.25;3.133333;
83676;20/03/1989;1200;18.4;;18.5;;;;;;
83676;21/03/1989;0000;;26.4;;0;3.2;22.72;85.5;2.733333;
83676;21/03/1989;1200;3.8;;20;;;;;;
83676;22/03/1989;0000;;29.6;;2.6;1.8;24.96;71.75;2.466667;
83676;22/03/1989;1200;0;;20.8;;;;;;
83676;23/03/1989;0000;;31.6;;10.4;3.6;25.48;68.25;2.1;
83676;23/03/1989;1200;0;;20;;;;;;
83676;24/03/1989;0000;;31.4;;7.9;5.3;25.08;71.75;2.366667;
83676;24/03/1989;1200;0;;20;;;;;;
83676;25/03/1989;0000;;32;;5.7;4.7;25.56;71.25;2.766667;
83676;25/03/1989;1200;0;;21.2;;;;;;
83676;26/03/1989;0000;;30;;5.5;3.9;23.32;81.5;2.233333;
83676;26/03/1989;1200;12.3;;20;;;;;;
83676;27/03/1989;0000;;30;;4.7;2.6;24.52;76.25;2.566667;
83676;27/03/1989;1200;5.1;;20.5;;;;;;
83676;28/03/1989;0000;;29.2;;4.8;4.4;24.42;78.75;3.233333;
83676;28/03/1989;1200;0.1;;20.9;;;;;;
83676;29/03/1989;0000;;31.1;;5.7;3.7;24.66;73;2.633333;
83676;29/03/1989;1200;0;;20.4;;;;;;
83676;30/03/1989;0000;;31.2;;10.9;4;25.84;64;2.3;
83676;30/03/1989;1200;0;;21.7;;;;;;
83676;31/03/1989;0000;;31.5;;7;5.4;24.96;67.25;2.066667;
83676;31/03/1989;1200;0;;20.8;;;;;;
83676;01/04/1989;0000;;32.2;;9;5.1;25.6;70;2.366667;
83676;01/04/1989;1200;0;;20.7;;;;;;
83676;02/04/1989;0000;;29.7;;5;5.2;24.6;86;1.466667;
83676;02/04/1989;1200;0;;20.9;;;;;;
83676;03/04/1989;0000;;32;;10.5;2.8;26.16;66.75;2.633333;
83676;03/04/1989;1200;2.1;;20.7;;;;;;
83676;04/04/1989;0000;;32.6;;10.9;5.1;26.56;61.75;2.4;
83676;04/04/1989;1200;0;;21;;;;;;
83676;05/04/1989;0000;;33.4;;10.7;6.5;26.88;56.75;2.3;
83676;05/04/1989;1200;0;;20.8;;;;;;
83676;06/04/1989;0000;;33.8;;9.3;7.7;27.12;60.25;1.2;
83676;06/04/1989;1200;0;;21.6;;;;;;
83676;07/04/1989;0000;;33.2;;9.3;6.7;25.76;66.75;2.533333;
83676;07/04/1989;1200;0;;20;;;;;;
83676;08/04/1989;0000;;33.8;;8.6;5.4;26.48;64;2.566667;
83676;08/04/1989;1200;2.5;;21.8;;;;;;
83676;09/04/1989;0000;;33.4;;10.6;5.9;26.76;56.25;2.7;
83676;09/04/1989;1200;0;;21.8;;;;;;
83676;10/04/1989;0000;;33.3;;10.5;6.6;27.04;59.75;2.8;
83676;10/04/1989;1200;0;;21.8;;;;;;
83676;11/04/1989;0000;;30;;5.3;5.3;24.04;80.25;2.566667;
83676;11/04/1989;1200;0;;20.7;;;;;;
83676;12/04/1989;0000;;30;;4.5;3.9;24.64;77;1.933333;
83676;12/04/1989;1200;0;;21.1;;;;;;
83676;13/04/1989;0000;;29.9;;3.2;3.1;23.44;90;3.1;
83676;13/04/1989;1200;0;;20.7;;;;;;
83676;14/04/1989;0000;;27.9;;1.1;2.7;23.62;79.75;2.933333;
83676;14/04/1989;1200;2.6;;20.6;;;;;;
83676;15/04/1989;0000;;31;;8.9;2.5;24.5;70.5;2.733333;
83676;15/04/1989;1200;0;;19.5;;;;;;
83676;16/04/1989;0000;;30;;10.1;5;24.88;65.25;3.266667;
83676;16/04/1989;1200;0;;20;;;;;;
83676;17/04/1989;0000;;30.4;;6.5;6.2;25.08;61.25;2.266667;
83676;17/04/1989;1200;0;;20;;;;;;
83676;18/04/1989;0000;;30;;2;6;22.64;90.5;2.633333;
83676;18/04/1989;1200;0;;20;;;;;;
83676;19/04/1989;0000;;28.6;;9.3;2.7;22.48;79.5;2.866667;
83676;19/04/1989;1200;2.8;;19.2;;;;;;
83676;20/04/1989;0000;;26.6;;10.5;7.4;20.64;67.25;3.3;
83676;20/04/1989;1200;0;;16.8;;;;;;
83676;21/04/1989;0000;;28.6;;10.1;7.1;20.66;62.5;2.633333;
83676;21/04/1989;1200;0;;14.5;;;;;;
83676;22/04/1989;0000;;27.2;;10.5;8.2;20.02;61.75;2.8;
83676;22/04/1989;1200;0;;14.3;;;;;;
83676;23/04/1989;0000;;29.2;;9.7;10;21.78;67.25;2.9;
83676;23/04/1989;1200;0;;14.9;;;;;;
83676;24/04/1989;0000;;30;;8.3;6.8;23.38;67;3.066667;
83676;24/04/1989;1200;0;;17.2;;;;;;
83676;25/04/1989;0000;;29.1;;8;5.5;23.04;63.25;2.2;
83676;25/04/1989;1200;0;;17.9;;;;;;
83676;26/04/1989;0000;;30.4;;10.5;6.9;23.46;57.25;2.033333;
83676;26/04/1989;1200;0;;17.3;;;;;;
83676;27/04/1989;0000;;30.5;;9.8;6.1;23.16;61.75;1.8;
83676;27/04/1989;1200;0;;16.9;;;;;;
83676;28/04/1989;0000;;30.1;;5.6;6.2;23.66;65.5;1.433333;
83676;28/04/1989;1200;0;;17.4;;;;;;
83676;29/04/1989;0000;;30;;3.6;5;22.92;76.75;2.833333;
83676;29/04/1989;1200;0;;19.9;;;;;;
83676;30/04/1989;0000;;30.2;;9.1;4.6;24.24;74.75;1.4;
83676;30/04/1989;1200;1.3;;18.9;;;;;;
83676;01/05/1989;0000;;32.2;;6;4.6;23.52;75.25;3.233333;
83676;01/05/1989;1200;0;;20;;;;;;
83676;02/05/1989;0000;;27.4;;4.1;4.3;23.28;82.75;2.333333;
83676;02/05/1989;1200;28.7;;19.8;;;;;;
83676;03/05/1989;0000;;32.2;;9.7;2.5;25.48;71.5;2.1;
83676;03/05/1989;1200;0;;20;;;;;;
83676;04/05/1989;0000;;29.4;;5.9;4.2;22.76;86.25;3.266667;
83676;04/05/1989;1200;4.1;;19.8;;;;;;
83676;05/05/1989;0000;;27.2;;6.5;2;23.56;80.5;2.666667;
83676;05/05/1989;1200;19;;19.4;;;;;;
83676;06/05/1989;0000;;24.6;;4.8;2.8;17.94;81;2.466667;
83676;06/05/1989;1200;29.8;;15.5;;;;;;
83676;07/05/1989;0000;;20.6;;9.9;4;15.36;80.25;3.266667;
83676;07/05/1989;1200;0;;11.1;;;;;;
83676;08/05/1989;0000;;23.6;;10.1;5.8;17.44;67;5.3;
83676;08/05/1989;1200;0;;12.6;;;;;;
83676;09/05/1989;0000;;25.2;;9.3;6.9;18.88;59.5;4.966667;
83676;09/05/1989;1200;0;;13.7;;;;;;
83676;10/05/1989;0000;;26.1;;9.9;7.1;19.44;67;2.533333;
83676;10/05/1989;1200;0;;13.9;;;;;;
83676;11/05/1989;0000;;26.1;;9.2;6.2;19.52;64;2.766667;
83676;11/05/1989;1200;0;;14.6;;;;;;
83676;12/05/1989;0000;;26.2;;10.3;5;19.56;59.75;2.766667;
83676;12/05/1989;1200;0;;14.1;;;;;;
83676;13/05/1989;0000;;26.9;;10.5;6.1;20.38;62.5;3.8;
83676;13/05/1989;1200;0;;15;;;;;;
83676;14/05/1989;0000;;27;;10.4;5.5;20.14;57.5;3.833333;
83676;14/05/1989;1200;0;;14.9;;;;;;
83676;15/05/1989;0000;;26.8;;10.4;7;20.64;67.75;2.766667;
83676;15/05/1989;1200;0;;16;;;;;;
83676;16/05/1989;0000;;26.6;;9.9;5;19.78;58;2.4;
83676;16/05/1989;1200;0;;14.9;;;;;;
83676;17/05/1989;0000;;26.4;;10.2;6.8;18.84;57.75;2.333333;
83676;17/05/1989;1200;0;;12.4;;;;;;
83676;18/05/1989;0000;;25.4;;9.4;6.7;18.88;67.5;3.2;
83676;18/05/1989;1200;0;;13;;;;;;
83676;19/05/1989;0000;;26.4;;7.1;5.5;19.96;74.75;2.9;
83676;19/05/1989;1200;0;;15;;;;;;
83676;20/05/1989;0000;;26.4;;9.6;4;19.6;64.75;2.566667;
83676;20/05/1989;1200;0;;15;;;;;;
83676;21/05/1989;0000;;26.4;;9.5;5.4;19.5;70.25;2.933333;
83676;21/05/1989;1200;0;;14.1;;;;;;
83676;22/05/1989;0000;;27.5;;7.8;4.5;21.02;70.25;2.033333;
83676;22/05/1989;1200;0;;16.2;;;;;;
83676;23/05/1989;0000;;27.9;;9.7;3.8;21.26;68.5;2.133333;
83676;23/05/1989;1200;0;;17.2;;;;;;
83676;24/05/1989;0000;;29.2;;10;5.1;20.62;65.75;1.033333;
83676;24/05/1989;1200;0;;15.1;;;;;;
83676;25/05/1989;0000;;27.9;;8.3;4.8;19.32;69;2.633333;
83676;25/05/1989;1200;0;;13.9;;;;;;
83676;26/05/1989;0000;;21.2;;4.3;5.2;16.32;71.25;3.733333;
83676;26/05/1989;1200;0;;14.1;;;;;;
83676;27/05/1989;0000;;21.2;;10.2;5.2;14.36;67.25;4.666667;
83676;27/05/1989;1200;0;;8;;;;;;
83676;28/05/1989;0000;;22.6;;10.1;7;16.22;65.75;5.3;
83676;28/05/1989;1200;0;;12.2;;;;;;
83676;29/05/1989;0000;;25.2;;10;6.5;17.12;64.5;1.7;
83676;29/05/1989;1200;0;;11;;;;;;
83676;30/05/1989;0000;;25.9;;9.6;4.4;17.42;57.25;1.9;
83676;30/05/1989;1200;0;;10;;;;;;
83676;31/05/1989;0000;;25.5;;9;6;18.58;55.5;2.366667;
83676;31/05/1989;1200;0;;12.2;;;;;;
83676;01/06/1989;0000;;29.2;;9.3;8.2;20.38;61.5;2.733333;
83676;01/06/1989;1200;0;;12.5;;;;;;
83676;02/06/1989;0000;;29.4;;9.7;5.1;22.24;65;2.466667;
83676;02/06/1989;1200;0;;16.8;;;;;;
83676;03/06/1989;0000;;28.2;;6.6;5.1;22.48;65.5;1.933333;
83676;03/06/1989;1200;0;;17.8;;;;;;
83676;04/06/1989;0000;;28.4;;9.6;4.4;21.12;70.25;2.433333;
83676;04/06/1989;1200;0;;15.2;;;;;;
83676;05/06/1989;0000;;28.2;;9.3;5.7;20.72;59;2;
83676;05/06/1989;1200;0;;15;;;;;;
83676;06/06/1989;0000;;29.2;;7.7;6.1;20.74;66;2.366667;
83676;06/06/1989;1200;0;;14.6;;;;;;
83676;07/06/1989;0000;;30;;8.4;5.5;22.88;58;3.033333;
83676;07/06/1989;1200;0;;17.6;;;;;;
83676;08/06/1989;0000;;25;;4.2;5.9;20.2;91.25;2.366667;
83676;08/06/1989;1200;24;;17.2;;;;;;
83676;09/06/1989;0000;;27;;5.3;1.2;21.4;81;1.3;
83676;09/06/1989;1200;5;;16.6;;;;;;
83676;10/06/1989;0000;;26.6;;3.7;2.8;20.34;85.75;1.5;
83676;10/06/1989;1200;1.5;;17;;;;;;
83676;11/06/1989;0000;;20.7;;0.5;1.8;15.56;90;6.133333;
83676;11/06/1989;1200;37.2;;13.3;;;;;;
83676;12/06/1989;0000;;20;;0.8;1.9;15.64;79.75;3.166667;
83676;12/06/1989;1200;0;;12.2;;;;;;
83676;13/06/1989;0000;;22.8;;9.8;2.7;16.64;73;2.666667;
83676;13/06/1989;1200;0;;13;;;;;;
83676;14/06/1989;0000;;23.6;;8.8;4.8;16.72;64.5;2.733333;
83676;14/06/1989;1200;0;;11;;;;;;
83676;15/06/1989;0000;;23.6;;8.5;6.1;16.22;68.75;2.866667;
83676;15/06/1989;1200;0;;10.7;;;;;;
83676;16/06/1989;0000;;19.9;;1.7;4.2;16.24;83.25;2.166667;
83676;16/06/1989;1200;0;;13.9;;;;;;
83676;17/06/1989;0000;;23.2;;1.8;1.7;17.48;81.75;2.4;
83676;17/06/1989;1200;0.5;;12.6;;;;;;
83676;18/06/1989;0000;;25;;9.8;1.8;18.2;72;2.3;
83676;18/06/1989;1200;0;;13;;;;;;
83676;19/06/1989;0000;;26.8;;9.6;5.1;19.48;64.75;1.833333;
83676;19/06/1989;1200;0;;13.3;;;;;;
83676;20/06/1989;0000;;26.3;;9.4;4.2;18.96;50.25;1.533333;
83676;20/06/1989;1200;0;;13.5;;;;;;
83676;21/06/1989;0000;;26.3;;7.8;6.3;18.74;68.75;2.333333;
83676;21/06/1989;1200;0;;13;;;;;;
83676;22/06/1989;0000;;27;;8.7;4;19.8;62;2.133333;
83676;22/06/1989;1200;0;;14.9;;;;;;
83676;23/06/1989;0000;;28.3;;9;5.3;20.3;65;2.133333;
83676;23/06/1989;1200;0;;14;;;;;;
83676;24/06/1989;0000;;26.2;;0.3;4.8;19.16;82.25;2.133333;
83676;24/06/1989;1200;0;;16;;;;;;
83676;25/06/1989;0000;;23.2;;6.5;2.1;17.84;83;2.466667;
83676;25/06/1989;1200;0.9;;14.6;;;;;;
83676;26/06/1989;0000;;22.4;;9.7;3;16.08;77.25;2.333333;
83676;26/06/1989;1200;0;;11;;;;;;
83676;27/06/1989;0000;;22.8;;9.8;3.2;16.16;55.5;2.266667;
83676;27/06/1989;1200;0;;11;;;;;;
83676;28/06/1989;0000;;17;;0;4.2;15.48;95.25;3.866667;
83676;28/06/1989;1200;4.6;;13;;;;;;
83676;29/06/1989;0000;;21.5;;8.4;0.6;14.58;78.75;1.866667;
83676;29/06/1989;1200;0;;10;;;;;;
83676;30/06/1989;0000;;21;;4.9;4.3;14.54;84.5;1.933333;
83676;30/06/1989;1200;0;;11.1;;;;;;
83676;01/07/1989;0000;;24.4;;9.7;2.4;17.34;80.75;2.366667;
83676;01/07/1989;1200;0;;12.1;;;;;;
83676;02/07/1989;0000;;22.4;;9.5;4.5;15.76;74.75;2.9;
83676;02/07/1989;1200;0;;11.4;;;;;;
83676;03/07/1989;0000;;28.9;;8.4;3.5;21.06;73;1.933333;
83676;03/07/1989;1200;0;;16.4;;;;;;
83676;04/07/1989;0000;;28.4;;9.3;4.6;21.56;62;3.1;
83676;04/07/1989;1200;0;;14.4;;;;;;
83676;05/07/1989;0000;;24;;2.6;4.9;17.48;81.5;4.7;
83676;05/07/1989;1200;0;;14.6;;;;;;
83676;06/07/1989;0000;;17;;0;3.5;13.22;72.75;4.433333;
83676;06/07/1989;1200;0;;11.2;;;;;;
83676;07/07/1989;0000;;20.2;;6.1;5.2;13.62;65.25;4.9;
83676;07/07/1989;1200;0;;7.8;;;;;;
83676;08/07/1989;0000;;20.5;;8.6;6.8;14.4;66.5;5.133333;
83676;08/07/1989;1200;0;;9.9;;;;;;
83676;09/07/1989;0000;;22.8;;9.7;6.8;15.06;56.5;4.366667;
83676;09/07/1989;1200;0;;8.5;;;;;;
83676;10/07/1989;0000;;23.4;;9.9;7.6;15.72;55.75;2.7;
83676;10/07/1989;1200;0;;10;;;;;;
83676;11/07/1989;0000;;22.2;;8.6;6.6;15.02;54.75;3.233333;
83676;11/07/1989;1200;0;;8.9;;;;;;
83676;12/07/1989;0000;;23.6;;8.3;5.8;15.96;55.5;2.466667;
83676;12/07/1989;1200;0;;10;;;;;;
83676;13/07/1989;0000;;25.4;;10.1;4.7;17.2;63;1.733333;
83676;13/07/1989;1200;0;;11;;;;;;
83676;14/07/1989;0000;;25.4;;10;5.2;17.6;58.75;2.866667;
83676;14/07/1989;1200;0;;10.8;;;;;;
83676;15/07/1989;0000;;25.4;;10;6.5;17.4;52.75;2.4;
83676;15/07/1989;1200;0;;10;;;;;;
83676;16/07/1989;0000;;26;;9.8;8.6;16.96;57;2.733333;
83676;16/07/1989;1200;0;;10.2;;;;;;
83676;17/07/1989;0000;;27;;9.9;7.6;18.34;49.75;1.866667;
83676;17/07/1989;1200;0;;11.3;;;;;;
83676;18/07/1989;0000;;25.1;;10;5.7;17.74;53;2.433333;
83676;18/07/1989;1200;0;;12.8;;;;;;
